Naga: Guardian Naga,10,Large,aberration,11,LG,Temperate,Plains,Material,191,Monster Manual,1
Naga: Spirit Naga,9,Large,aberration,9,CE,Temperate,Marshes,Material,191,Monster Manual,1
Naga: Water Naga,7,Large,aberration(aquatic),7,N,Temperate,Aquatic,Material,193,Monster Manual,1
Night Hag,9,Medium,"outsider(evil, extraplanar)",8,NE,,Any,Any Evil,193,Monster Manual,1
Nightmare,5,Large,"outsider(evil, extraplanar)",6,NE,,Any,Any Evil,194,Monster Manual,1
"Nightmare, Cauchemar",11,Huge,"outsider(evil, extraplanar)",15,NE,,Any,Any Evil,194,Monster Manual,1
Nightshade: Nightcrawler,18,Gargantuan,undead(extraplanar),25,CE,,Any,Shadow,195,Monster Manual,1
Nightshade: Nightwalker,16,Huge,undead(extraplanar),21,CE,,Any,Shadow,196,Monster Manual,1
Nightshade: Nightwing,14,Huge,undead(extraplanar),17,CE,,Any,Shadow,197,Monster Manual,1
Nymph,7,Medium,fey,6,CG,Temperate,Forests,Material,197,Monster Manual,1
Ogre,3,Large,giant,4,CE,Temperate,Hills,Material,199,Monster Manual,1
"Ogre, 4th-level Barbarian",7,Large,giant,8,CE,Temperate,Hills,Material,199,Monster Manual,1
Assassin Vine,3,Large,plant,4,N,Temperate,Forests,Material,20,Monster Manual,1
Ogre Mage,8,Large,giant,5,LE,Cold,Hills,Material,200,Monster Manual,1
OOZE: Black Pudding,7,Huge,ooze,10,N,,Underground,Material,201,Monster Manual,1
OOZE: Elder Black Pudding,12,Gargantuan,ooze,20,N,,Underground,Material,201,Monster Manual,1
OOZE: Gelatinous Cube,3,Large,ooze,4,N,,Underground,Material,201,Monster Manual,1
OOZE: Gray Ooze,4,Medium,ooze,3,N,Cold,Marshes,Material,202,Monster Manual,1
OZZE: Ochre Jelly,5,Large,ooze,6,N,Temperate,Marshes,Material,202,Monster Manual,1
ORC,1/2,Medium,HUMANOID (ORC),1,CE,TEMPERATE,HILLS,Material,203,Monster Manual,1
Otyugh,4,Large,aberration,6,N,,Underground,Material,204,Monster Manual,1
"Owl, Giant",3,Large,magical beast,4,NG,Temperate,Forests,Material,205,Monster Manual,1
Owlbear,4,Large,magical beast,5,N,Temperate,Forests,Material,206,Monster Manual,1
Pegasus,3,Large,magical beast,4,CG,Temperate,Forests,Material,206,Monster Manual,1
Phantom Fungus,3,Medium,plant,2,N,,Underground,Material,207,Monster Manual,1
Phase Spider,5,Large,magical beast,5,N,Warm,Hills,Material,207,Monster Manual,1
Phasm,7,Medium,aberration(shapechanger),15,CN,,Underground,Material,208,Monster Manual,1
PLANETOUCHED: TIEFLING,1/2,Medium,OUTSIDER (NATIVE),1,ANY E,Temperate,Plains,Material,209,Monster Manual,1
PLANETOUCHED: AASIMAR,1/2,Medium,OUTSIDER (NATIVE),1,ANY G,Temperate,Plains,Material,209,Monster Manual,1
Athach,8,Huge,aberration,14,CE,Temperate,Hills,Material,21,Monster Manual,1
Azer,2,Medium,"outsider(extraplanar, fire)",2,LN,,Any,Elemental Fire,21,Monster Manual,1
Pseudodragon,1,Tiny,dragon,2,NG,Temperate,Forests,Material,210,Monster Manual,1
Purple Worm,12,Gargantuan,magical beast,16,N,,Underground,Material,211,Monster Manual,1
Rakshasa,10,Medium,outsider(native),7,LE,Warm,Marshes,Material,211,Monster Manual,1
Rast,5,Medium,"outsider(extraplanar, fire)",4,N,,Any,Elemental Fire,213,Monster Manual,1
Ravid,5,Medium,outsider(extraplanar),3,N,,Any,Positive Energy,213,Monster Manual,1
Remorhaz,7,Huge,magical beast,7,N,Cold,Deserts,Material,214,Monster Manual,1
Roc,9,Gargantuan,animal,18,N,Warm,Mountains,Material,215,Monster Manual,1
Roper,12,Large,magical beast,10,CE,,Underground,Material,215,Monster Manual,1
Rust Monster,3,Medium,aberration,5,N,,Underground,Material,215,Monster Manual,1
Sahuagin,2,Medium,monstrous humanoid(aquatic),2,LE,Warm,Aquatic,Material,217,Monster Manual,1
"Salamander, Average",6,Medium,"outsider(extraplanar, fire)",9,E,,Any,Elemental Fire,219,Monster Manual,1
"Salamander, Flamebrother",3,Small,"outsider(extraplanar, fire)",4,E,,Any,Elemental Fire,219,Monster Manual,1
"Salamander, Noble",10,Large,"outsider(extraplanar, fire)",15,E,,Any,Elemental Fire,219,Monster Manual,1
Satyr (with pipes),4,Medium,fey,5,CN,Temperate,Forests,Material,219,Monster Manual,1
Satyr (without pipes),2,Medium,fey,5,CN,Temperate,Forests,Material,219,Monster Manual,1
Sea Cat,4,Large,magical beast,6,N,Temperate,Aquatic,Material,220,Monster Manual,1
Shadow,3,Medium,undead(incorporeal),3,CE,,Any,Material,221,Monster Manual,1
"Shadow, Greater",8,Medium,undead(incorporeal),9,CE,,Any,Material,221,Monster Manual,1
Shadow Mastiff,5,Medium,outsider(extraplanar),4,NE,,Any,Shadow,222,Monster Manual,1
Shambling Mound,6,Large,plant,8,N,Temperate,Marshes,Material,222,Monster Manual,1
Shield Guardian,8,Large,construct,15,N,,Any,Material,223,Monster Manual,1
Shocker Lizard,2,Small,magical beast,2,N,Warm,Marshes,Material,224,Monster Manual,1
"Skeleton, Human Warrior",1/3,Medium,undead(augmented),1,NE,Temperate,Plains,Material,226,Monster Manual,1
"Skeleton, Owlbear",2,Large,undead(augmented),5,NE,Temperate,Forests,Material,226,Monster Manual,1
"Skeleton, Wolf",1,Medium,undead(augmented),2,NE,Temperate,Forests,Material,226,Monster Manual,1
"Skeleton, Advanced Megaraptor",6,Huge,undead(augmented),12,NE,Warm,Forests,Material,227,Monster Manual,1
"Skeleton, Chimera",4,Large,undead(augmented),9,NE,Temperate,Hills,Material,227,Monster Manual,1
"Skeleton, Cloud Giant",7,Huge,undead(augmented),17,NE,Temperate, Mountains,Material,227,Monster Manual,1
"Skeleton, Ettin",5,Large,undead(augmented),10,NE,Cold,Hills,Material,227,Monster Manual,1
"Skeleton, Troll",3,Large,undead(augmented),6,NE,Cold,Mountains,Material,227,Monster Manual,1
"Skeleton, Young Adult Red Dragon",8,Huge,"undead(fire,augmented)",19,NE,Warm,Mountains,Material,227,Monster Manual,1
Skum,2,Medium,aberration(aquatic),2,LE,,Underground,Material,228,Monster Manual,1
"Slaad, Red",7,Large,"outsider(chaotic, extraplanar)",7,CN,,Any,Limbo,228,Monster Manual,1
"Slaad, Blue",8,Large,"outsider(chaotic, extraplanar)",8,CN,,Any,Limbo,229,Monster Manual,1
Barghest,4,Medium,"outsider(evil, extraplanar, lawful, shapechanger)",6,LE,,Any,Any Evil,23,Monster Manual,1
"Slaad, Green",9,Large,"outsider(chaotic, extraplanar)",9,CN,,Any,Limbo,230,Monster Manual,1
"Slaad, Death",13,Medium,"outsider(chaotic, extraplanar)",15,"CN, CE",,Any,Limbo,231,Monster Manual,1
"Slaad, Gray",10,Medium,"outsider(chaotic, extraplanar)",10,CN,,Any,Limbo,231,Monster Manual,1
SPHINX: Androsphinx,9,Large,magical beast,12,CG,Warm,Deserts,Material,232,Monster Manual,1
Spectre,7,Medium,undead(incorporeal),7,LE,,Any/Underground,Material,232,Monster Manual,1
PHINX: Criosphinx,7,Large,magical beast,10,N,Warm,Deserts,Material,233,Monster Manual,1
PHINX: Gynosphinx,8,Large,magical beast,8,N,Warm,Deserts,Material,233,Monster Manual,1
PHINX: Hieracosphinx,5,Large,magical beast,9,CE,Warm,Deserts,Material,234,Monster Manual,1
Spider Eater,5,Large,magical beast,4,N,Temperate,Forests,Material,234,Monster Manual,1
Sprite: Grig,1,Tiny,fey,0,NG,Temperate,Forests,Material,235,Monster Manual,1
Sprite: Nixie,1,Small,fey(aquatic),1,N,Temperate,Aquatic,Material,235,Monster Manual,1
Sprite: Pixie,5,Small,fey,1,NG,Temperate,Forests,Material,236,Monster Manual,1
Stirge,1/2,Tiny,magical beast,1,N,Warm,Marshes,Material,236,Monster Manual,1
"Swarm, Bat",2,Diminutive,animal(swarm),3,N,Temperate,Deserts,Material,237,Monster Manual,1
"Swarm, Centipede",4,Diminutive,vermin(swarm),9,N,,Underground,Material,238,Monster Manual,1
"Swarm, Hellwasp",8,Diminutive,"magical beast(evil, extraplanar, swarm)",12,LE,,Any,Any Evil,238,Monster Manual,1
"Swarm, Locust",3,Diminutive,vermin(swarm),6,N,Temperate,Plains,Material,239,Monster Manual,1
"Swarm, SPider",1,Diminutive,vermin(swarm),2,N,Warm,Forests,Material,239,Monster Manual,1
"Swarm, Rat",2,Tiny,animal(swarm),4,N,,Any,Material,239,Monster Manual,1
Basilisk,5,Medium,magical beast,6,N,Warm,Deserts,Material,24,Monster Manual,1
"Basilisk, Abyssal Greater",12,Large,"outsider(augmented magical beast, extraplanar)",18,CE,,Any,Abyss,24,Monster Manual,1
Tarrasque,20,Colossal,magical beast,48,N,,Any,Material,240,Monster Manual,1
Tendriculos,6,Huge,plant,9,N,Temperate,Forests,Material,241,Monster Manual,1
Thoqqua,2,Medium,"elemental(earth, extraplanar, fire)",3,N,,Any,Elemental Fire,242,Monster Manual,1
Titan,21,Huge,"outsider(chaotic, extraplanar)",20,C,,Any,Chaotic Good,242,Monster Manual,1
"Tojanida, Adult",5,Medium,"outsider(extraplanar, water)",7,N,,Any,Elemental Water,244,Monster Manual,1
"Tojanida, Elder",9,Large,"outsider(extraplanar, water)",15,N,,Any,Elemental Water,244,Monster Manual,1
"Tojanida, Juvenile",3,Small,"outsider(extraplanar, water)",3,N,,Any,Elemental Water,244,Monster Manual,1
Treant,8,Huge,plant,7,NG,Temperate, Forests,Material,244,Monster Manual,1
Triton,2,Medium,"outsider(native, water)",3,NG,Temperate,Aquatic,Material,245,Monster Manual,1
Troglodyte,1,Medium,humanoid(reptilian),2,CE,,Underground,Material,246,Monster Manual,1
Troll,5,Large,giant,6,CE,Cold,Mountains,Material,247,Monster Manual,1
"Troll Hunter, 6th-level Ranger",11,Large,giant,12,CE,Cold,Mountains,Material,247,Monster Manual,1
Umber Hulk,7,Large,aberration,8,CE,,Underground,Material,248,Monster Manual,1
Umber Hulk: Truly Horid,14,Huge,aberration,20,CE,,Underground,Material,249,Monster Manual,1
Behir,8,Huge,magical beast,9,N,Warm,Hills,Material,25,Monster Manual,1
Beholder,13,Large,aberration,11,LE,Cold,Hills,Material,25,Monster Manual,1
UNICORN: CELESTIAL CHARGER,13,Large,magical beast,15,CG,,ANY,SEVEN MOUNTING HEAVENS OF CELESTIA,250,Monster Manual,1
Unicorn,3,Large,magical beast,4,CG,Temperate,Forests,Material,250,Monster Manual,1
"VAMPIRE, 5TH-LEVEL HUMAN FIGHTER",7,Medium,undead(augmented),5,ANY E,TEMPERATE,PLAINS,Material,250,Monster Manual,1
VAMPIRE: ELITE 13TH-LEVEL HALF-ELF,15,Medium,undead(augmented),13,ANY E,TEMPERATE,FORESTS,Material,251,Monster Manual,1
Vampire Spawn,4,Medium,undead(augmented),4,E,,Any,Material,253,Monster Manual,1
Vargouille,2,Small,"outsider(evil, extraplanar)",1,NE,,Any,Any Evil,254,Monster Manual,1
Wight,3,Medium,undead,4,LE,,Any,Material,255,Monster Manual,1
Will-o'-wisp,6,Small,aberration(air),9,CE,Temperate,Marshes,Material,255,Monster Manual,1
Winter Wolf,5,Large,magical beast(cold),6,NE,Cold,Forests,Material,256,Monster Manual,1
Worg,2,Medium,magical beast,4,NE,Temperate,Plains,Material,256,Monster Manual,1
Wraith,5,Medium,undead(incorporeal),5,LE,,Any,Material,258,Monster Manual,1
"Wraith, Dread",11,Large,undead(incorporeal),16,LE,,Any,Material,258,Monster Manual,1
Wyvern,6,Large,dragon,7,N,Warm,Hills,Material,259,Monster Manual,1
Xill,6,Medium,outsider(extraplanar),5,LE,,Any,Ethereal,259,Monster Manual,1
Gauth (Beholder),6,Medium,aberration,6,LE,Cold,Hills,Material,26,Monster Manual,1
Yeth Hound,3,Medium,"outsider(evil, extraplanar)",3,NE,,Any,Any Evil,260,Monster Manual,1
"Xorn, Average",6,Medium,"outsider(earth, extraplanar)",7,N,,Any,Elemental Earth,261,Monster Manual,1
"Xorn, Elder",8,Large,"outsider(earth, extraplanar)",15,N,,Any,Elemental Earth,261,Monster Manual,1
"Xorn, Minor",3,Small,"outsider(earth, extraplanar)",3,N,,Any,Elemental Earth,261,Monster Manual,1
Yrthak,9,Huge,magical beast,12,N,Temperate,Mountains,Material,263,Monster Manual,1
"Yuan-Ti, Pureblood",5,Medium,monstrous humanoid,6,CE,Warm,Forests/Underground,Material,263,Monster Manual,1
"Yuan-Ti, Abomination",7,Large,monstrous humanoid,9,CE,Warm,Forests/Underground,Material,264,Monster Manual,1
"Yuan-Ti, Halfblood",5,Medium,monstrous humanoid,7,CE,Warm,Forests/Underground,Material,264,Monster Manual,1
"Zombie, Human Commoner",1/2,Medium,undead(augmented),2,NE,,Any,Material,266,Monster Manual,1
"Zombie, Kobold",1/2,Small,undead(augmented),2,NE,Temperate,Forests,Material,266,Monster Manual,1
"Zombie, Troglodyte",1,Medium,undead(augmented),4,NE,,Underground,Material,266,Monster Manual,1
"Zombie, Bugbear",2,Medium,undead(augmented),6,NE,Temperate,Mountains,Material,267,Monster Manual,1
"Zombie, Gray Render",6,Large,undead(augmented),20,NE,Temperate,Marshes,Material,267,Monster Manual,1
"Zombie, Minotaur",4,Large,undead(augmented),12,NE,,Underground,Material,267,Monster Manual,1
"Zombie, Ogre",3,Large,undead(augmented),8,NE,Temperate,Hills,Material,267,Monster Manual,1
ZOMBIE: UMBER HULK,5,Large,undead(augmented),16,NE,,UNDERGROUND,Material,267,Monster Manual,1
"Zombie, Wyvern",4,Large,undead(augmented),14,NE,Warm,Hills,Material,267,Monster Manual,1
Ape,2,Large,animal,4,N,Warm,Forests,Material,268,Monster Manual,1
Baboon,1/2,Medium,animal,1,N,Warm,Plains,Material,268,Monster Manual,1
Badger,1/2,Small,animal,1,N,Temperate,Forests,Material,268,Monster Manual,1
Bat,1/10,Diminutive,animal,1/4,N,Temperate,Deserts,Material,268,Monster Manual,1
BEAR: BLACK,2,Medium,animal,3,N,Temperate,Forests,Material,269,Monster Manual,1
BEAR: BROWN,4,Large,animal,6,N,COLD,FORESTS,Material,269,Monster Manual,1
BEAR: POLAR,4,Large,animal,8,N,Cold,Plains,Material,269,Monster Manual,1
BISON,2,Large,animal,5,N,Temperate,Plains,Material,269,Monster Manual,1
Belker,6,Large,"elemental(air, extraplanar)",7,NE,,Any,Elemental Air,27,Monster Manual,1
BOAR,2,Medium,animal,3,N,TEMPERATE,FORESTS,Material,270,Monster Manual,1
Camel,1,Large,animal,3,N,Warm,Deserts,Material,270,Monster Manual,1
Cat,1/4,Tiny,animal,1/2,N,Temperate,Plains,Material,270,Monster Manual,1
CHEETAH,2,Medium,ANIMAL,13,N,WARM,PLAINS,Material,271,Monster Manual,1
Crocodile,2,Medium,animal,3,N,WARM,Marshes,Material,271,Monster Manual,1
"Crocodile, Giant",4,Huge,animal,7,N,WARM,Marshes,Material,271,Monster Manual,1
Dog,1/3,Small,animal,1,N,Temperate, Plains,Material,271,Monster Manual,1
"Dog, Riding",1,Medium,animal,2,N,Temperate, Plains,Material,272,Monster Manual,1
Donkey,1/6,Medium,animal,2,N,Temperate, Deserts,Material,272,Monster Manual,1
Elephant,7,Huge,animal,11,N,Warm,Plains,Material,272,Monster Manual,1
Hawk,1/3,Tiny,animal,1,N,Temperate,Forests,Material,273,Monster Manual,1
"Horse, Heavy",1,Large,animal,3,N,Temperate,Plains,Material,273,Monster Manual,1
"Horse, Light",1,Large,animal,3,N,Temperate,Plains,Material,273,Monster Manual,1
"Warhorse, Heavy",2,Large,animal,4,N,Temperate,Plains,Material,273,Monster Manual,1
Hyena,1,Medium,animal,2,N,Warm,Deserts,Material,274,Monster Manual,1
Leopard,2,Medium,animal,3,N,Warm,Forests,Material,274,Monster Manual,1
Lion,3,Large,animal,5,N,Warm,Plains,Material,274,Monster Manual,1
"Warhorse, Light",1,Large,animal,3,N,Temperate,Plains,Material,274,Monster Manual,1
Lizard,1/6,Tiny,animal,1/2,N,Warm,Forests,Material,275,Monster Manual,1
"Lizard, Monitor",2,Medium,animal,3,N,Warm,Forests,Material,275,Monster Manual,1
Manta Ray,1,Large,animal(aquatic),4,N,Warm,Aquatic,Material,275,Monster Manual,1
Monkey,1/6,Tiny,animal,1,N,Warm,Forests,Material,276,Monster Manual,1
Mule,1,Large,animal,3,N,Warm,Plains,Material,276,Monster Manual,1
Octopus,1,Small,animal(aquatic),2,N,Warm,Aquatic,Material,276,Monster Manual,1
"Octopus, Giant",8,Large,animal(aquatic),8,N,Warm,Aquatic,Material,276,Monster Manual,1
Owl,1/4,Tiny,animal,1,N,Temperate,Forests,Material,277,Monster Manual,1
Pony,1/4,Medium,animal,2,N,Temperate,Plains,Material,277,Monster Manual,1
"Pony, War",1/2,Medium,animal,2,N,Temperate,Plains,Material,277,Monster Manual,1
Porpoise,1/2,Medium,animal,2,N,Temperate,Aquatic,Material,278,Monster Manual,1
Rat,1/4,Tiny,animal,1/4,N,,Any,Material,278,Monster Manual,1
Raven,1/6,Tiny,animal,1/4,N,Temperate,Forests,Material,278,Monster Manual,1
Rhinoceros,4,Large,animal,8,N,Warm,Plains,Material,278,Monster Manual,1
"Shark, Huge",4,Huge,animal(aquatic),10,N,Cold,Aquatic,Material,279,Monster Manual,1
"Shark, Large",2,Large,animal(aquatic),7,N,Cold,Aquatic,Material,279,Monster Manual,1
"Shark, Medium",1,Medium,animal(aquatic),3,N,Cold,Aquatic,Material,279,Monster Manual,1
"Snake, Constrictor",2,Medium,animal,3,N,Warm,Forests,Material,279,Monster Manual,1
Bodak,8,Medium,undead(extraplanar),9,CE,,Any,Abyss,28,Monster Manual,1
BLINK DOG,2,Medium,magical beast,4,LG,Temperate,Plains,Material,28,Monster Manual,1
"Snake, Constrictor, Giant",5,Huge,animal,11,N,Warm,Forests,Material,280,Monster Manual,1
"Snake, Huge Viper",3,Huge,animal,6,N,Temperate,Marshes,Material,280,Monster Manual,1
"Snake, Large Viper",2,Large,animal,3,N,Temperate,Marshes,Material,280,Monster Manual,1
"Snake, Viper, Medium",1,Medium,animal,2,N,Temperate,Marshes,Material,280,Monster Manual,1
"Snake, Viper, Small",1/2,Small,animal,1,N,Temperate,Marshes,Material,280,Monster Manual,1
"Snake, Viper, Tiny",1/3,Tiny,animal,1/4,N,Temperate,Marshes,Material,280,Monster Manual,1
Squid,1,Medium,animal(aquatic),3,N,Temperate, Aquatic,Material,281,Monster Manual,1
"Squid, Giant",9,Huge,animal(aquatic),12,N,Temperate, Aquatic,Material,281,Monster Manual,1
Tiger,4,Large,animal,6,N,Warm,Forests,Material,281,Monster Manual,1
Toad,1/10,Diminutive,animal,1/4,N,Temperate,Marshes,Material,282,Monster Manual,1
Weasel,1/4,Tiny,animal,1/2,N,Temperate,Hills,Material,282,Monster Manual,1
"Whale, Baleen",6,Gargantuan,animal,12,N,Warm,Aquatic,Material,282,Monster Manual,1
"Whale, Cachalot",7,Gargantuan,animal,12,N,Temperate,Aquatic,Material,283,Monster Manual,1
"Whale, Orca",5,Huge,animal,9,N,Cold,Aquatic,Material,283,Monster Manual,1
Wolf,1,Medium,animal,2,N,Temperate,Forests,Material,283,Monster Manual,1
Wolverine,2,Medium,animal,3,N,Cold,Forests,Material,283,Monster Manual,1
"Ant, Giant, Queen",2,Large,vermin,4,N,Temperate,Plains,Material,284,Monster Manual,1
"Ant, Giant, Soldier",2,Medium,vermin,2,N,Temperate,Plains,Material,284,Monster Manual,1
"Ant, Giant, Worker",1,Medium,vermin,2,N,Temperate,Plains,Material,284,Monster Manual,1
"BOMBARDIER BEETLE, GIANT",,Medium,vermin,2,N,WARM,FORESTS,Material,284,Monster Manual,1
"Bee, Giant",1,Medium,vermin,3,N,Temperate, Plains,Material,284,Monster Manual,1
"Fire Beetle, Giant",1/3,Small,vermin,1,N,Warm,Plains,Material,285,Monster Manual,1
"Praying Mantis, Giant",3,Large,vermin,4,N,Temperate,Forests,Material,285,Monster Manual,1
"Stag Beetle, Giant",4,Large,vermin,7,N,Temperate,Forests,Material,285,Monster Manual,1
"Wasp, Giant",3,Large,vermin,5,N,Temperate,Forests,Material,285,Monster Manual,1
"Monstrous Centipede, Colossal",9,Colossal,vermin,24,N,,Underground,Material,286,Monster Manual,1
"Monstrous Centipede, Gargantuan",6,Gargantuan,vermin,12,N,,Underground,Material,286,Monster Manual,1
"Monstrous Centipede, Huge",2,Huge,vermin,6,N,,Underground,Material,286,Monster Manual,1
"Monstrous Centipede, Large",1,Large,vermin,3,N,,Underground,Material,286,Monster Manual,1
"Monstrous Centipede, Medium",1/2,Medium,vermin,1,N,,Underground,Material,286,Monster Manual,1
"Monstrous Centipede, Small",1/4,Small,vermin,1/2,N,,Underground,Material,286,Monster Manual,1
"Monstrous Centipede, Tiny",1/8,Tiny,vermin,1/4,N,,Underground,Material,286,Monster Manual,1
"Monstrous Scorpion, Huge",7,Huge,vermin,10,N,Warm,Deserts,Material,287,Monster Manual,1
"Monstrous Scorpion, Large",3,Large,vermin,5,N,Warm,Deserts,Material,287,Monster Manual,1
"Monstrous Scorpion, Medium",1,Medium,vermin,2,N,Warm,Deserts,Material,287,Monster Manual,1
"Monstrous Scorpion, Small",1/2,Small,vermin,1,N,Warm,Deserts,Material,287,Monster Manual,1
"Monstrous Scorpion, Tiny",1/4,Tiny,vermin,1/2,N,Warm,Deserts,Material,287,Monster Manual,1
"Monstrous Scorpion, Colossal",12,Colossal,vermin,40,N,Warm,Deserts,Material,288,Monster Manual,1
"Monstrous Scorpion, Gargantuan",10,Gargantuan,vermin,20,N,Warm,Deserts,Material,288,Monster Manual,1
"Monstrous Spider, Medium",1,Medium,vermin,2,N,Temperate,Forests,Material,288,Monster Manual,1
"Monstrous Spider, Small",1/2,Small,vermin,1,N,Temperate,Forests,Material,288,Monster Manual,1
"Monstrous Spider, Tiny",1/4,Tiny,vermin,1/2,N,Temperate,Forests,Material,288,Monster Manual,1
"Monstrous Spider, Colossal",11,Colossal,vermin,32,N,Temperate,Forests,Material,289,Monster Manual,1
"Monstrous Spider, Gargantuan",8,Gargantuan,vermin,16,N,Temperate,Forests,Material,289,Monster Manual,1
"Monstrous Spider, Huge",5,Huge,vermin,8,N,Temperate,Forests,Material,289,Monster Manual,1
"Monstrous Spider, Large",2,Large,vermin,4,N,Temperate,Forests,Material,289,Monster Manual,1
BUGBEAR,2,Medium,HUMANOID(GOBLINOID),3,CE,Temperate,MOUNTAINS,Material,29,Monster Manual,1
Bulette,7,Huge,magical beast,9,N,Temperate,Hills,Material,30,Monster Manual,1
CARRION CRAWLER,4,Large,ABERRATION,3,N,,UNDERGROUND,Material,30,Monster Manual,1
CELESTIAL LION,4,Small,"magical beast(AUGMENTED,extraplanar)",5,AG,,Any,Celestia,31,Monster Manual,1
CENTAUR,3,Large,MOUNSTROUS HUMANOID,4,NG,TEMPERATE,FORESTS,MATERIAL,32,Monster Manual,1
Chaos Beast,7,Medium,"outsider(chaotic, extraplanar)",8,CN,,Any,Limbo,33,Monster Manual,1
Chimera,7,Large,magical beast,9,CE,Temperate,Hills,Material,34,Monster Manual,1
CHOKER,2,Small,ABERRATION,3,CE,,UNDERGROUND,MATRIAL,34,Monster Manual,1
Chuul,7,Large,aberration(aquatic),11,CE,Temperate,Marshes,Material,35,Monster Manual,1
Cloaker,5,Large,aberration,6,CN,,Underground,Material,36,Monster Manual,1
Cockatrice,3,Small,magical beast,5,N,Temperate,Plains,Material,37,Monster Manual,1
Couatl,10,Large,outsider(native),9,LG,Warm,Forests,Material,37,Monster Manual,1
Darkmantle,1,Small,magical beast,1,N,,Underground,Material,38,Monster Manual,1
Delver,9,Huge,aberration,15,N,,Underground,Material,39,Monster Manual,1
Demon: Babau,6,Medium,"outsider(chaotic, evil, extraplanar)",7,CE,,Any,Abyss,40,Monster Manual,1
Demon: Balor,20,Large,"outsider(chaotic, evil, extraplanar)",20,CE,,Any,Abyss,40,Monster Manual,1
Demon: Bebilith,10,Huge,"outsider(chaotic, evil, extraplanar)",12,CE,,Any,Abyss,42,Monster Manual,1
Demon: Dretch,2,Small,"outsider(chaotic, evil, extraplanar)",2,CE,,Any,Abyss,42,Monster Manual,1
Demon: Glabrezu,13,Huge,"outsider(chaotic, evil, extraplanar)",12,CE,,Any,Abyss,42,Monster Manual,1
Demon: Hezrou,11,Large,"outsider(chaotic, evil, extraplanar)",10,CE,,Any,Abyss,44,Monster Manual,1
Demon: Marilith,17,Large,"outsider(chaotic, evil, extraplanar)",16,CE,,Any,Abyss,44,Monster Manual,1
Demon: Nalfeshnee,14,Huge,"outsider(chaotic, evil, extraplanar)",14,CE,,Any,Abyss,45,Monster Manual,1
Demon: Quasit,2,Tiny,"outsider(chaotic, evil, extraplanar)",3,CE,,Any,Abyss,46,Monster Manual,1
Retriever,11,Huge,construct(extraplanar),10,CE,,Any,Abyss,46,Monster Manual,1
Demon: Succubus,7,Medium,"outsider(chaotic, evil, extraplanar)",6,CE,,Any,Abyss,47,Monster Manual,1
Demon: Vrock,9,Large,"outsider(chaotic, evil, extraplanar)",10,CE,,Any,Abyss,48,Monster Manual,1
Derro,3,Small,monstrous humanoid,3,CE,,Underground,Material,49,Monster Manual,1
Destrachan,8,Large,aberration,8,NE,,Underground,Material,49,Monster Manual,1
Devil: Barbed Devil (hamatula),11,Medium,"outsider(evil, extraplanar, lawful)",12,LE,,Any,Baator (Nine Hells),51,Monster Manual,1
Devil: Bearded Devil (barbazu),5,Medium,"outsider(evil, extraplanar, lawful)",6,LE,,Any,Baator (Nine Hells),52,Monster Manual,1
Devil: Bone Devil (osyluth),9,Large,"outsider(evil, extraplanar, lawful)",10,LE,,Any,Baator (Nine Hells),52,Monster Manual,1
Devil: Chain Devil (kyton),6,Medium,"outsider(evil, extraplanar, lawful)",8,LE,,Any,Baator (Nine Hells),53,Monster Manual,1
Devil: Erinyes,8,Medium,"outsider(evil, extraplanar, lawful)",9,LE,,Any,Baator (Nine Hells),54,Monster Manual,1
Devil: Hellcat (bezekira),7,Large,"outsider(evil, extraplanar, lawful)",8,LE,,Any,Baator (Nine Hells),54,Monster Manual,1
Devil: Horned Devil (cornugon),16,Large,"outsider(evil, extraplanar, lawful)",15,LE,,Any,Baator (Nine Hells),55,Monster Manual,1
Devil: Ice Devil (gelugon),13,Large,"outsider(evil, extraplanar, lawful)",14,LE,,Any,Baator (Nine Hells),56,Monster Manual,1
Devil: Imp,2,Tiny,"outsider(evil, extraplanar, lawful)",3,LE,,Any,Baator (Nine Hells),56,Monster Manual,1
Devil: Lemure,1,Medium,"outsider(evil, extraplanar, lawful)",2,LE,,Any,Baator (Nine Hells),57,Monster Manual,1
Devil: Pit Fiend,20,Large,"outsider(evil, extraplanar, lawful)",18,LE,,Any,Baator (Nine Hells),57,Monster Manual,1
Devourer,11,Large,undead(extraplanar),12,NE,,Any,Any Evil,58,Monster Manual,1
Digester,6,Medium,magical beast,8,N,Warm,Forests,Material,58,Monster Manual,1
"Dinosaur, Deinonychus",3,Medium,animal,4,N,Warm,Forests,Material,60,Monster Manual,1
"Dinosaur, Elasmosaurus",7,Huge,animal,10,N,Warm,Aquatic,Material,60,Monster Manual,1
"Dinosaur, Megaraptor",6,Large,animal,8,N,Warm,Forests,Material,60,Monster Manual,1
"Dinosaur, Triceratops",9,Huge,animal,16,N,Temperate, Plains,Material,61,Monster Manual,1
"Dinosaur, Tyrannosaurus",8,Huge,animal,18,N,Warm,Plains,Material,61,Monster Manual,1
Dire Ape,3,Large,animal,5,N,Warm,Forests,Material,62,Monster Manual,1
Dire Badger,2,Medium,animal,3,N,Temperate,Forests,Material,62,Monster Manual,1
Dire Bat,2,Large,animal,4,N,Temperate,Deserts,Material,62,Monster Manual,1
Dire Bear,7,Large,animal,12,N,Cold,Forests,Material,63,Monster Manual,1
